GUID	TYPE	NAME	Created_Date_Time	Created_By	LastUpdated_Date_Time	LastUpdated_By	Workflow_Status	Title	Description	RFC	Combatant_Command	Combatant_Command_Component	collectType	collectionTimeline	collectionStartDate	collectionStopDate	background	justification	summary	responsiblePointofContactId	groupId	TargetID	lon	lat	Priority	Classification	Releasability
832937a0-0de0-4acd-9ccb-2a3db1553969	CR	CR347	2016-04-05T07:00:00Z	36	2016-04-06T14:00:00Z	89	DRAFT	condimentum fringilla vivamus interdum magna	Consectetur integer luctus condimentum eleifend natoque faucibus et cursus ligula iaculis eleifend interdum. Id turpis accumsan euismod porttitor tempus magnis cursus curae curabitur curae scelerisque ultricies phasellus phasellus sem massa rhoncus habitant taciti tincidunt pretium habitasse vehicula gravida suspendisse in et ad elementum nec suspendisse eget ullamcorper phasellus libero turpis dis!	dbde328d-78d7-45e5-9ab2-ec83873c0005	EUCOM	ARMY	MTI	ROUTINE	2016-06-04T10:00:00Z	2016-06-28T10:00:00Z	Consectetur integer luctus condimentum eleifend natoque faucibus et cursus ligula iaculis eleifend interdum. Id turpis accumsan euismod porttitor tempus magnis cursus curae curabitur curae scelerisque ultricies phasellus phasellus sem massa rhoncus habitant taciti tincidunt pretium habitasse vehicula gravida suspendisse in et ad elementum nec suspendisse eget ullamcorper phasellus libero turpis dis!	Sit sem dapibus purus mi ut. Risus tempus dignissim iaculis turpis dictumst congue! Sagittis luctus tellus vulputate nascetur tempus parturient lectus varius tincidunt. Praesent urna dictum eget aptent vitae conubia ligula aliquam diam ad vulputate tellus scelerisque aptent malesuada rutrum porttitor pharetra nam pretium euismod litora congue himenaeos sapien duis tellus tincidunt purus convallis donec nisi nisi duis donec quam litora urna bibendum cum nec rhoncus quis quam faucibus ad potenti curabitur dictumst hendrerit!	Sit sem dapibus purus mi ut. Risus tempus dignissim iaculis turpis dictumst congue! Sagittis luctus tellus vulputate nascetur tempus parturient lectus varius tincidunt. Praesent urna dictum eget aptent vitae conubia ligula aliquam diam ad vulputate tellus scelerisque aptent malesuada rutrum porttitor pharetra nam pretium euismod litora congue himenaeos sapien duis tellus tincidunt purus convallis donec nisi nisi duis donec quam litora urna bibendum cum nec rhoncus quis quam faucibus ad potenti curabitur dictumst hendrerit!	88	3	BEJEAPT1182S	-9.246272283466533	60.78425440057181	6	Sample TS	//
8fbab62f-2a1d-4eea-b959-1fa178b0265a	CR	CR348	2016-05-18T20:00:00Z	13	2016-05-20T03:00:00Z	46	PAUSED	cum commodo tortor ultricies vulputate	Sit platea odio suscipit condimentum ac aliquam tellus! Tempor libero platea euismod duis lobortis vitae varius venenatis. Odio egestas felis at quisque feugiat molestie sollicitudin lacus ligula tempus porttitor netus eu torquent? Dui himenaeos hac donec parturient arcu aliquam luctus augue cubilia integer! Leo eget blandit consequat eget rhoncus. Integer ultricies duis proin vehicula non quis risus dis iaculis facilisis rhoncus interdum egestas vel sed ullamcorper tempor habitasse feugiat pulvinar velit netus leo felis vitae sollicitudin ullamcorper conubia dui dui faucibus velit fringilla lobortis venenatis auctor litora sed morbi cum sodales molestie semper neque convallis maecenas dis lectus euismod proin orci facilisis molestie gravida cras sapien sapien cubilia at nunc faucibus interdum turpis varius parturient.	db51095c-8040-47ba-825b-49c4b070602e	STRATCOM	SPACE	MTI	ROUTINE	2016-06-11T01:00:00Z	2016-06-28T01:00:00Z	Sit platea odio suscipit condimentum ac aliquam tellus! Tempor libero platea euismod duis lobortis vitae varius venenatis. Odio egestas felis at quisque feugiat molestie sollicitudin lacus ligula tempus porttitor netus eu torquent? Dui himenaeos hac donec parturient arcu aliquam luctus augue cubilia integer! Leo eget blandit consequat eget rhoncus. Integer ultricies duis proin vehicula non quis risus dis iaculis facilisis rhoncus interdum egestas vel sed ullamcorper tempor habitasse feugiat pulvinar velit netus leo felis vitae sollicitudin ullamcorper conubia dui dui faucibus velit fringilla lobortis venenatis auctor litora sed morbi cum sodales molestie semper neque convallis maecenas dis lectus euismod proin orci facilisis molestie gravida cras sapien sapien cubilia at nunc faucibus interdum turpis varius parturient.	Consectetur lacus mi convallis at lacinia bibendum suscipit mi. Ut dictumst euismod habitant viverra dapibus orci primis et nibh parturient laoreet. Sapien volutpat class euismod vivamus auctor bibendum fringilla litora. Mattis nisl senectus fusce nulla mollis ornare ornare fusce fermentum vitae placerat varius iaculis aenean inceptos massa integer eget pharetra blandit augue scelerisque dictum tempor donec nunc nibh neque justo elementum sociosqu nam tellus sociis porta quam potenti mauris penatibus bibendum donec mi rutrum arcu feugiat lobortis quam at.	Consectetur lacus mi convallis at lacinia bibendum suscipit mi. Ut dictumst euismod habitant viverra dapibus orci primis et nibh parturient laoreet. Sapien volutpat class euismod vivamus auctor bibendum fringilla litora. Mattis nisl senectus fusce nulla mollis ornare ornare fusce fermentum vitae placerat varius iaculis aenean inceptos massa integer eget pharetra blandit augue scelerisque dictum tempor donec nunc nibh neque justo elementum sociosqu nam tellus sociis porta quam potenti mauris penatibus bibendum donec mi rutrum arcu feugiat lobortis quam at.	29	3	BEULQHK8115M	41.839823284884915	36.36699978257529	7	Sample S	// NOFORN
b469b687-a80a-4a76-bef1-05fcb7613263	CR	CR349	2016-04-19T21:00:00Z	81	2016-04-21T04:00:00Z	26	PAUSED	interdum pellentesque eu magnis maecenas	Elit aliquet congue dis massa dignissim etiam dictumst aenean pharetra penatibus. Fusce phasellus litora felis lobortis habitasse at lectus faucibus. Nisl lobortis nisl iaculis ornare tristique aptent mollis himenaeos sapien malesuada consequat eu. Vehicula nec nulla fusce risus neque gravida condimentum quis. Sapien potenti congue ut sociosqu sociosqu odio volutpat taciti leo tortor velit eros mus per pellentesque praesent curae habitasse eget maecenas lectus lacus libero himenaeos integer vitae ad elementum facilisis placerat pellentesque eleifend donec leo facilisis auctor enim lectus parturient feugiat cras lobortis orci cum est nullam venenatis porttitor nec tristique lacinia facilisis tempor nunc magna bibendum pharetra!	2b63693c-61b0-4eb2-aff6-5ec021f594b3	CENTCOM	MARINES	Reconnaissance	UNKNOWN	2016-07-04T18:00:00Z	2016-07-22T18:00:00Z	Elit aliquet congue dis massa dignissim etiam dictumst aenean pharetra penatibus. Fusce phasellus litora felis lobortis habitasse at lectus faucibus. Nisl lobortis nisl iaculis ornare tristique aptent mollis himenaeos sapien malesuada consequat eu. Vehicula nec nulla fusce risus neque gravida condimentum quis. Sapien potenti congue ut sociosqu sociosqu odio volutpat taciti leo tortor velit eros mus per pellentesque praesent curae habitasse eget maecenas lectus lacus libero himenaeos integer vitae ad elementum facilisis placerat pellentesque eleifend donec leo facilisis auctor enim lectus parturient feugiat cras lobortis orci cum est nullam venenatis porttitor nec tristique lacinia facilisis tempor nunc magna bibendum pharetra!	Amet cras penatibus magna semper sollicitudin eu porta magna. Ad himenaeos magna non congue lectus lectus tortor faucibus lacinia nec tempor. Vitae ultricies eu torquent duis tristique convallis. Tristique dictumst dictumst senectus potenti non nisl at morbi! Aenean nam conubia quam habitasse arcu commodo dis justo ac tellus donec malesuada arcu aenean fermentum hendrerit eget mauris semper luctus in mi lobortis dictumst mi etiam augue nec tempor massa dapibus ante montes taciti imperdiet habitasse tellus consequat arcu suspendisse maecenas sollicitudin orci quis id pretium etiam augue id purus velit sociis est ut congue volutpat ante duis tempor class pharetra litora lacus!	Amet cras penatibus magna semper sollicitudin eu porta magna. Ad himenaeos magna non congue lectus lectus tortor faucibus lacinia nec tempor. Vitae ultricies eu torquent duis tristique convallis. Tristique dictumst dictumst senectus potenti non nisl at morbi! Aenean nam conubia quam habitasse arcu commodo dis justo ac tellus donec malesuada arcu aenean fermentum hendrerit eget mauris semper luctus in mi lobortis dictumst mi etiam augue nec tempor massa dapibus ante montes taciti imperdiet habitasse tellus consequat arcu suspendisse maecenas sollicitudin orci quis id pretium etiam augue id purus velit sociis est ut congue volutpat ante duis tempor class pharetra litora lacus!	58	2	BEIGUDL8043B	30.218811050849034	22.737621533637867	6	Sample TS	//
f6266504-9214-4ef7-8a4b-842f520c55ba	CR	CR350	2016-05-11T08:00:00Z	93	2016-05-12T15:00:00Z	18	REJECTED	vivamus sodales quis donec leo	Adipiscing tortor erat tortor risus auctor quis sodales venenatis nullam taciti fusce mollis urna laoreet montes ante orci vulputate nulla ac per consequat condimentum.	64de0cc4-89bb-484a-9bed-98b66d647c16	NORTHCOM	SPACE	MTI	IMMEDIATE	2016-05-01T18:00:00Z	2016-05-25T18:00:00Z	Adipiscing tortor erat tortor risus auctor quis sodales venenatis nullam taciti fusce mollis urna laoreet montes ante orci vulputate nulla ac per consequat condimentum.	Elit fermentum massa felis vel donec maecenas nascetur. A fames et himenaeos suspendisse a fringilla proin duis? Dui ultrices cursus platea donec facilisi pretium vivamus tristique dis aliquet eros vel faucibus scelerisque lacinia placerat iaculis gravida hac proin lobortis non orci taciti curae inceptos proin cursus senectus quis euismod hendrerit natoque venenatis duis!	Elit fermentum massa felis vel donec maecenas nascetur. A fames et himenaeos suspendisse a fringilla proin duis? Dui ultrices cursus platea donec facilisi pretium vivamus tristique dis aliquet eros vel faucibus scelerisque lacinia placerat iaculis gravida hac proin lobortis non orci taciti curae inceptos proin cursus senectus quis euismod hendrerit natoque venenatis duis!	35	5	BEXGRYB1664J	-90.64570890688337	22.46851534759626	6	Sample TS	// NOFORN
8636c429-84f4-4f45-b75b-88b3f62b6fec	CR	CR351	2016-04-26T03:00:00Z	7	2016-04-27T10:00:00Z	59	PENDING	euismod ut suspendisse iaculis conubia	Sit risus ullamcorper dui vivamus a nostra commodo vestibulum. Dictum metus auctor vivamus placerat rutrum pharetra dictumst feugiat facilisis velit placerat. Sodales bibendum parturient nisl morbi curae euismod montes ad nunc ante? Eu rutrum urna odio vel velit commodo habitant auctor felis orci imperdiet cubilia quis tortor etiam litora sapien hendrerit blandit ad curabitur arcu convallis tempus tempus convallis commodo a nostra himenaeos leo arcu mattis feugiat ac facilisi senectus aliquet dictumst id iaculis aliquet diam lobortis habitasse aliquam lobortis posuere mus.	4e11f4e4-e97c-4e24-90b4-b52c5ca9d8b8	EUCOM	ARMY	Reconnaissance	IMMEDIATE	2016-06-14T13:00:00Z	2016-06-28T13:00:00Z	Sit risus ullamcorper dui vivamus a nostra commodo vestibulum. Dictum metus auctor vivamus placerat rutrum pharetra dictumst feugiat facilisis velit placerat. Sodales bibendum parturient nisl morbi curae euismod montes ad nunc ante? Eu rutrum urna odio vel velit commodo habitant auctor felis orci imperdiet cubilia quis tortor etiam litora sapien hendrerit blandit ad curabitur arcu convallis tempus tempus convallis commodo a nostra himenaeos leo arcu mattis feugiat ac facilisi senectus aliquet dictumst id iaculis aliquet diam lobortis habitasse aliquam lobortis posuere mus.	Sit suscipit inceptos fringilla iaculis curae interdum leo at ultricies morbi! Fusce netus curabitur lacinia cum pulvinar magna curabitur arcu at. Lacus viverra accumsan euismod consequat dictum nibh ut metus porta mauris ligula vulputate. Primis nam ligula natoque ridiculus eleifend fringilla cum nunc diam tempor euismod quam. Laoreet hac hendrerit orci donec feugiat maecenas feugiat torquent sociosqu. Luctus consequat cubilia sed donec eros potenti phasellus rutrum lectus fringilla rhoncus id aliquet bibendum ad ut arcu et metus lobortis faucibus vel proin aptent metus sodales cursus accumsan torquent senectus felis nec non iaculis tempus lacus aliquet ac iaculis hendrerit eleifend commodo fusce conubia platea lobortis curabitur non primis conubia arcu velit vulputate dapibus scelerisque venenatis luctus eget vulputate dui facilisis.	Sit suscipit inceptos fringilla iaculis curae interdum leo at ultricies morbi! Fusce netus curabitur lacinia cum pulvinar magna curabitur arcu at. Lacus viverra accumsan euismod consequat dictum nibh ut metus porta mauris ligula vulputate. Primis nam ligula natoque ridiculus eleifend fringilla cum nunc diam tempor euismod quam. Laoreet hac hendrerit orci donec feugiat maecenas feugiat torquent sociosqu. Luctus consequat cubilia sed donec eros potenti phasellus rutrum lectus fringilla rhoncus id aliquet bibendum ad ut arcu et metus lobortis faucibus vel proin aptent metus sodales cursus accumsan torquent senectus felis nec non iaculis tempus lacus aliquet ac iaculis hendrerit eleifend commodo fusce conubia platea lobortis curabitur non primis conubia arcu velit vulputate dapibus scelerisque venenatis luctus eget vulputate dui facilisis.	62	6	BEOASMB3566O	27.268518447643146	45.368505767267195	10	Sample S	//
57c40baa-9d8e-4612-84d5-5cfc69ccbb09	CR	CR352	2016-05-15T12:00:00Z	77	2016-05-16T19:00:00Z	43	PENDING	porttitor varius scelerisque cubilia curabitur	Ipsum sapien sed gravida dis ornare suscipit auctor tortor litora ante? Laoreet elementum dapibus potenti curabitur bibendum luctus nullam dapibus et ligula nostra. Dis leo lacus leo vestibulum mi vivamus nunc volutpat condimentum. Parturient dictumst etiam gravida neque nec habitant etiam tempor tempus. Netus orci accumsan felis sem leo gravida ridiculus quis sollicitudin parturient condimentum ornare vestibulum proin potenti sagittis nulla erat natoque et cubilia habitasse vestibulum mollis semper gravida ligula penatibus convallis orci id lacinia tristique sed dignissim ut eget magna curabitur sollicitudin turpis leo mi praesent placerat metus morbi torquent pharetra.	eab60bc6-fa7e-4110-bf72-58f56aaafb2d	EUCOM	SPACE	Reconnaissance	UNKNOWN	2016-06-20T15:00:00Z	2016-07-06T15:00:00Z	Ipsum sapien sed gravida dis ornare suscipit auctor tortor litora ante? Laoreet elementum dapibus potenti curabitur bibendum luctus nullam dapibus et ligula nostra. Dis leo lacus leo vestibulum mi vivamus nunc volutpat condimentum. Parturient dictumst etiam gravida neque nec habitant etiam tempor tempus. Netus orci accumsan felis sem leo gravida ridiculus quis sollicitudin parturient condimentum ornare vestibulum proin potenti sagittis nulla erat natoque et cubilia habitasse vestibulum mollis semper gravida ligula penatibus convallis orci id lacinia tristique sed dignissim ut eget magna curabitur sollicitudin turpis leo mi praesent placerat metus morbi torquent pharetra.	Adipiscing congue sapien augue porttitor mus diam vehicula est ligula. Duis natoque sed varius mollis eleifend risus phasellus praesent sociis tellus pellentesque nibh neque tortor vulputate vehicula fringilla senectus magnis cum cras semper blandit nulla magnis aptent in lobortis curabitur porta natoque nostra massa duis.	Adipiscing congue sapien augue porttitor mus diam vehicula est ligula. Duis natoque sed varius mollis eleifend risus phasellus praesent sociis tellus pellentesque nibh neque tortor vulputate vehicula fringilla senectus magnis cum cras semper blandit nulla magnis aptent in lobortis curabitur porta natoque nostra massa duis.	32	3	BELTRWB1550C	29.104432997619732	66.84669374944642	4	Sample TS	//
df3b4ce0-5543-4810-8053-66df5a3057d9	CR	CR353	2016-04-20T22:00:00Z	6	2016-04-22T05:00:00Z	69	REJECTED	quam turpis per volutpat quisque	Consectetur nam parturient tortor at quisque viverra dictumst at nec imperdiet. Luctus ut massa habitant himenaeos pretium. Cras ultricies rhoncus integer venenatis venenatis nibh sem dictum lacus. Nascetur rutrum interdum velit eleifend tristique sapien sed odio. Aenean purus aenean metus a dui accumsan suscipit nostra ac consequat neque pellentesque proin vehicula felis platea posuere cum class orci sem hac eros lobortis maecenas lectus erat in vulputate tristique phasellus faucibus aliquet platea magnis pulvinar blandit sodales cursus volutpat ut hac interdum diam lacus imperdiet vitae hac lobortis aliquet varius erat purus a eget montes felis vitae velit himenaeos arcu bibendum sed parturient leo gravida sed dictum vitae proin taciti torquent quisque aliquet.	ef8742a6-a4bb-4830-9f1e-0467da06a862	STRATCOM	SPACE	MTI	IMMEDIATE	2016-04-23T15:00:00Z	2016-05-21T15:00:00Z	Consectetur nam parturient tortor at quisque viverra dictumst at nec imperdiet. Luctus ut massa habitant himenaeos pretium. Cras ultricies rhoncus integer venenatis venenatis nibh sem dictum lacus. Nascetur rutrum interdum velit eleifend tristique sapien sed odio. Aenean purus aenean metus a dui accumsan suscipit nostra ac consequat neque pellentesque proin vehicula felis platea posuere cum class orci sem hac eros lobortis maecenas lectus erat in vulputate tristique phasellus faucibus aliquet platea magnis pulvinar blandit sodales cursus volutpat ut hac interdum diam lacus imperdiet vitae hac lobortis aliquet varius erat purus a eget montes felis vitae velit himenaeos arcu bibendum sed parturient leo gravida sed dictum vitae proin taciti torquent quisque aliquet.	Sit bibendum nullam himenaeos turpis duis sem netus facilisi dui at vitae leo ullamcorper conubia cursus nunc magna sollicitudin viverra eros purus volutpat.	Sit bibendum nullam himenaeos turpis duis sem netus facilisi dui at vitae leo ullamcorper conubia cursus nunc magna sollicitudin viverra eros purus volutpat.	95	2	BEHSGEJ7584Y	-92.90012201699429	56.461011031130326	6	Sample TS	// REL NATO
36d2a9ac-ef0e-46cb-9b97-69c260c520c4	CR	CR354	2016-03-27T08:00:00Z	89	2016-03-28T15:00:00Z	17	REJECTED	metus ultrices montes accumsan feugiat	Dolor mauris sed fermentum nunc odio id sociis pellentesque non donec molestie. Taciti ultrices pharetra sed molestie pharetra malesuada habitasse curae. Ultricies etiam nibh dignissim cum nostra fringilla morbi dui tempor sapien. Praesent natoque aptent taciti vulputate taciti vehicula. Sagittis commodo viverra turpis placerat semper proin. Mattis neque lacus magnis sapien accumsan aenean quam nisl dapibus etiam dignissim pellentesque auctor. Varius volutpat viverra nec proin ligula convallis dignissim ac porta dictum donec eu luctus ad proin vestibulum venenatis varius lacus tincidunt dictumst mattis fames odio parturient cursus eget integer etiam tortor phasellus dis sodales tincidunt velit eget venenatis cum placerat morbi id habitant placerat nibh cubilia blandit ridiculus proin sapien phasellus ad ut penatibus gravida cum ridiculus curabitur risus nunc suspendisse eros felis eleifend venenatis fringilla parturient mus venenatis augue.	d9080ca8-947c-484e-94c3-bfd1ef138919	EUCOM	ARMY	Reconnaissance	UNKNOWN	2016-04-23T02:00:00Z	2016-05-17T02:00:00Z	Dolor mauris sed fermentum nunc odio id sociis pellentesque non donec molestie. Taciti ultrices pharetra sed molestie pharetra malesuada habitasse curae. Ultricies etiam nibh dignissim cum nostra fringilla morbi dui tempor sapien. Praesent natoque aptent taciti vulputate taciti vehicula. Sagittis commodo viverra turpis placerat semper proin. Mattis neque lacus magnis sapien accumsan aenean quam nisl dapibus etiam dignissim pellentesque auctor. Varius volutpat viverra nec proin ligula convallis dignissim ac porta dictum donec eu luctus ad proin vestibulum venenatis varius lacus tincidunt dictumst mattis fames odio parturient cursus eget integer etiam tortor phasellus dis sodales tincidunt velit eget venenatis cum placerat morbi id habitant placerat nibh cubilia blandit ridiculus proin sapien phasellus ad ut penatibus gravida cum ridiculus curabitur risus nunc suspendisse eros felis eleifend venenatis fringilla parturient mus venenatis augue.	Consectetur semper pharetra sociis mattis dictumst ante. Varius aenean bibendum varius venenatis vel diam convallis. Non nisl habitasse ut litora ultrices platea fames. In arcu enim convallis aenean sagittis vivamus rhoncus nulla pharetra luctus himenaeos semper semper massa mus sem tristique sodales iaculis vulputate maecenas duis nisi taciti habitasse orci velit rutrum diam sodales eu odio blandit magnis orci fringilla quisque enim erat ligula libero dis imperdiet nisl massa erat bibendum sapien facilisi leo ultricies habitant malesuada nascetur primis facilisi pharetra egestas accumsan duis torquent dis eget!	Consectetur semper pharetra sociis mattis dictumst ante. Varius aenean bibendum varius venenatis vel diam convallis. Non nisl habitasse ut litora ultrices platea fames. In arcu enim convallis aenean sagittis vivamus rhoncus nulla pharetra luctus himenaeos semper semper massa mus sem tristique sodales iaculis vulputate maecenas duis nisi taciti habitasse orci velit rutrum diam sodales eu odio blandit magnis orci fringilla quisque enim erat ligula libero dis imperdiet nisl massa erat bibendum sapien facilisi leo ultricies habitant malesuada nascetur primis facilisi pharetra egestas accumsan duis torquent dis eget!	34	5	BERUKYK5207F	46.50879749022424	68.6243111380376	8	Sample TS	//
dff78c5d-8dd6-4a58-97c0-8842ecf5373d	CR	CR355	2016-04-09T21:00:00Z	94	2016-04-11T04:00:00Z	7	REJECTED	aenean fames mollis nascetur facilisis	Sit magnis cursus aliquam lacus lacus pharetra turpis class ut ullamcorper sed eros donec aliquam nulla et vitae.	b1040b91-1aa6-4495-adad-c576f16acdeb	SOUTHCOM	AF	Reconnaissance	IMMEDIATE	2016-07-05T01:00:00Z	2016-07-15T01:00:00Z	Sit magnis cursus aliquam lacus lacus pharetra turpis class ut ullamcorper sed eros donec aliquam nulla et vitae.	Sit nullam suscipit quam ut est imperdiet. Pellentesque tellus per mollis varius primis conubia hac cras. Nisl semper nascetur tempus natoque phasellus blandit lobortis montes proin class penatibus lobortis. Tempor dapibus sem nam aenean class platea natoque nascetur porttitor morbi. Interdum integer semper quis parturient sodales et class tortor ad leo tellus nunc penatibus pellentesque ornare sed porta sociosqu ultrices cras sociosqu lacinia pulvinar justo nisl tortor scelerisque sem pretium magna nulla sollicitudin fringilla velit justo dis tempus erat eget ut primis consequat mauris tempor phasellus netus venenatis netus iaculis accumsan imperdiet morbi curabitur duis venenatis rutrum nascetur facilisi posuere conubia nibh quisque hac tempus arcu torquent netus placerat molestie porttitor phasellus rhoncus class convallis etiam sociis.	Sit nullam suscipit quam ut est imperdiet. Pellentesque tellus per mollis varius primis conubia hac cras. Nisl semper nascetur tempus natoque phasellus blandit lobortis montes proin class penatibus lobortis. Tempor dapibus sem nam aenean class platea natoque nascetur porttitor morbi. Interdum integer semper quis parturient sodales et class tortor ad leo tellus nunc penatibus pellentesque ornare sed porta sociosqu ultrices cras sociosqu lacinia pulvinar justo nisl tortor scelerisque sem pretium magna nulla sollicitudin fringilla velit justo dis tempus erat eget ut primis consequat mauris tempor phasellus netus venenatis netus iaculis accumsan imperdiet morbi curabitur duis venenatis rutrum nascetur facilisi posuere conubia nibh quisque hac tempus arcu torquent netus placerat molestie porttitor phasellus rhoncus class convallis etiam sociis.	30	1	BEAGCIB1486Q	-54.4656049403362	7.965870434138924	5	Sample S	// REL ROK
cc0fb10c-ba4e-4514-a7f5-02aba74d6db7	CR	CR356	2016-06-02T15:00:00Z	96	2016-06-03T22:00:00Z	9	APPROVED	habitasse potenti pulvinar facilisis nec	Ipsum eros non placerat viverra maecenas feugiat aliquet. Varius phasellus dignissim mi lacus pellentesque lacinia varius dictum dis nec. Fusce fringilla suspendisse nunc facilisis hac ligula posuere iaculis tortor. Potenti cum non lacinia congue in gravida proin nisi lectus blandit est orci risus quam. Sem rutrum odio etiam tortor risus pellentesque ultrices. Morbi vitae praesent penatibus litora dis sodales scelerisque urna porttitor leo et. Mus vestibulum nibh euismod neque aenean faucibus fusce blandit mauris faucibus morbi nostra elementum eros iaculis quisque purus praesent ullamcorper dignissim netus semper imperdiet lacinia fermentum mattis congue consequat non ac sodales imperdiet ultrices faucibus varius vivamus sem aenean tristique varius gravida condimentum non diam ante erat aliquam posuere mauris eu vel sociis nisi duis morbi dictumst pellentesque integer mauris?	1461b829-157e-425f-9824-9acacb37f803	EUCOM	SOF	Reconnaissance	ROUTINE	2016-03-31T20:00:00Z	2016-04-19T20:00:00Z	Ipsum eros non placerat viverra maecenas feugiat aliquet. Varius phasellus dignissim mi lacus pellentesque lacinia varius dictum dis nec. Fusce fringilla suspendisse nunc facilisis hac ligula posuere iaculis tortor. Potenti cum non lacinia congue in gravida proin nisi lectus blandit est orci risus quam. Sem rutrum odio etiam tortor risus pellentesque ultrices. Morbi vitae praesent penatibus litora dis sodales scelerisque urna porttitor leo et. Mus vestibulum nibh euismod neque aenean faucibus fusce blandit mauris faucibus morbi nostra elementum eros iaculis quisque purus praesent ullamcorper dignissim netus semper imperdiet lacinia fermentum mattis congue consequat non ac sodales imperdiet ultrices faucibus varius vivamus sem aenean tristique varius gravida condimentum non diam ante erat aliquam posuere mauris eu vel sociis nisi duis morbi dictumst pellentesque integer mauris?	Ipsum netus cum cubilia ridiculus elementum arcu fames rhoncus nascetur. Hac fames augue class himenaeos interdum quam dui turpis tempor. Auctor elementum velit integer proin dignissim felis fames natoque mattis dictum! Aenean consequat mus fusce tellus sociosqu lectus. Natoque risus faucibus donec vulputate blandit ligula accumsan mollis ultrices senectus purus leo leo condimentum eleifend aenean venenatis netus consequat parturient sapien condimentum mauris quisque volutpat dis fermentum at curabitur mus pulvinar diam nisl iaculis dis at montes blandit fusce risus mollis scelerisque risus sagittis nulla scelerisque donec torquent sapien nostra nascetur.	Ipsum netus cum cubilia ridiculus elementum arcu fames rhoncus nascetur. Hac fames augue class himenaeos interdum quam dui turpis tempor. Auctor elementum velit integer proin dignissim felis fames natoque mattis dictum! Aenean consequat mus fusce tellus sociosqu lectus. Natoque risus faucibus donec vulputate blandit ligula accumsan mollis ultrices senectus purus leo leo condimentum eleifend aenean venenatis netus consequat parturient sapien condimentum mauris quisque volutpat dis fermentum at curabitur mus pulvinar diam nisl iaculis dis at montes blandit fusce risus mollis scelerisque risus sagittis nulla scelerisque donec torquent sapien nostra nascetur.	28	3	BEZKEVI5104T	49.76280886870809	59.40983883566223	4	Sample S	//
baf65d92-360d-4fb8-aa3b-93fbe43b34db	CR	CR357	2016-05-18T10:00:00Z	10	2016-05-19T17:00:00Z	44	PENDING	commodo gravida primis nascetur urna	Lorem phasellus justo erat molestie inceptos inceptos sociosqu laoreet. Purus velit venenatis velit euismod commodo blandit velit per. Pretium posuere ultricies orci per ridiculus egestas nostra nisl tortor ut arcu convallis himenaeos semper sagittis sed laoreet pharetra conubia lacinia ullamcorper aliquet at lacus sapien tellus ridiculus nec ante neque libero habitasse potenti sem metus duis inceptos sed est auctor fermentum mauris accumsan.	3e02eefe-1f4b-49a5-9909-6d9450155a64	CENTCOM	NAVY	Surveillance	UNKNOWN	2016-06-24T22:00:00Z	2016-07-23T22:00:00Z	Lorem phasellus justo erat molestie inceptos inceptos sociosqu laoreet. Purus velit venenatis velit euismod commodo blandit velit per. Pretium posuere ultricies orci per ridiculus egestas nostra nisl tortor ut arcu convallis himenaeos semper sagittis sed laoreet pharetra conubia lacinia ullamcorper aliquet at lacus sapien tellus ridiculus nec ante neque libero habitasse potenti sem metus duis inceptos sed est auctor fermentum mauris accumsan.	Elit tempus nam aliquet vehicula velit posuere commodo convallis lacinia. Viverra augue ac euismod litora taciti senectus ultricies aliquam interdum neque. Netus varius cras pharetra vehicula quis placerat mi tempus mus non! Curabitur dapibus congue erat luctus aliquet montes platea fermentum lacinia tortor inceptos tortor. Ad eu venenatis vel augue scelerisque consequat vel egestas sapien risus lacus egestas nullam eget ridiculus scelerisque suspendisse luctus sapien hendrerit bibendum nulla porta hendrerit eros primis nec orci lectus cum porta donec velit sapien volutpat lobortis mattis orci cum massa sodales tempor torquent odio non in felis donec urna habitasse laoreet litora sociosqu duis vulputate aliquam potenti fringilla varius libero.	Elit tempus nam aliquet vehicula velit posuere commodo convallis lacinia. Viverra augue ac euismod litora taciti senectus ultricies aliquam interdum neque. Netus varius cras pharetra vehicula quis placerat mi tempus mus non! Curabitur dapibus congue erat luctus aliquet montes platea fermentum lacinia tortor inceptos tortor. Ad eu venenatis vel augue scelerisque consequat vel egestas sapien risus lacus egestas nullam eget ridiculus scelerisque suspendisse luctus sapien hendrerit bibendum nulla porta hendrerit eros primis nec orci lectus cum porta donec velit sapien volutpat lobortis mattis orci cum massa sodales tempor torquent odio non in felis donec urna habitasse laoreet litora sociosqu duis vulputate aliquam potenti fringilla varius libero.	42	3	BEFKWWR7261S	55.42690632627345	38.91824870649725	5	Sample S	// REL NATO
